iss_date,DATARICOVERO1,RICOVERI
07/06/2022,20/02/2020,92
07/06/2022,21/02/2020,123
07/06/2022,22/02/2020,108
07/06/2022,23/02/2020,151
07/06/2022,24/02/2020,191
07/06/2022,25/02/2020,267
07/06/2022,26/02/2020,273
07/06/2022,27/02/2020,317
07/06/2022,28/02/2020,380
07/06/2022,29/02/2020,374
07/06/2022,01/03/2020,441
07/06/2022,02/03/2020,669
07/06/2022,03/03/2020,817
07/06/2022,04/03/2020,914
07/06/2022,05/03/2020,1096
07/06/2022,06/03/2020,1226
07/06/2022,07/03/2020,1204
07/06/2022,08/03/2020,1161
07/06/2022,09/03/2020,1459
07/06/2022,10/03/2020,1585
07/06/2022,11/03/2020,1758
07/06/2022,12/03/2020,1908
07/06/2022,13/03/2020,2338
07/06/2022,14/03/2020,1995
07/06/2022,15/03/2020,1909
07/06/2022,16/03/2020,2494
07/06/2022,17/03/2020,2667
07/06/2022,18/03/2020,2711
07/06/2022,19/03/2020,2788
07/06/2022,20/03/2020,2862
07/06/2022,21/03/2020,2547
07/06/2022,22/03/2020,2197
07/06/2022,23/03/2020,2716
07/06/2022,24/03/2020,2627
07/06/2022,25/03/2020,2319
07/06/2022,26/03/2020,2129
07/06/2022,27/03/2020,2246
07/06/2022,28/03/2020,1751
07/06/2022,29/03/2020,1441
07/06/2022,30/03/2020,1688
07/06/2022,31/03/2020,1594
07/06/2022,01/04/2020,1513
07/06/2022,02/04/2020,1466
07/06/2022,03/04/2020,1270
07/06/2022,04/04/2020,1031
07/06/2022,05/04/2020,845
07/06/2022,06/04/2020,1035
07/06/2022,07/04/2020,1038
07/06/2022,08/04/2020,1056
07/06/2022,09/04/2020,1009
07/06/2022,10/04/2020,933
07/06/2022,11/04/2020,826
07/06/2022,12/04/2020,669
07/06/2022,13/04/2020,627
07/06/2022,14/04/2020,870
07/06/2022,15/04/2020,721
07/06/2022,16/04/2020,719
07/06/2022,17/04/2020,732
07/06/2022,18/04/2020,578
07/06/2022,19/04/2020,472
07/06/2022,20/04/2020,669
07/06/2022,21/04/2020,612
07/06/2022,22/04/2020,612
07/06/2022,23/04/2020,596
07/06/2022,24/04/2020,562
07/06/2022,25/04/2020,431
07/06/2022,26/04/2020,363
07/06/2022,27/04/2020,451
07/06/2022,28/04/2020,443
07/06/2022,29/04/2020,419
07/06/2022,30/04/2020,376
07/06/2022,01/05/2020,284
07/06/2022,02/05/2020,249
07/06/2022,03/05/2020,188
07/06/2022,04/05/2020,306
07/06/2022,05/05/2020,294
07/06/2022,06/05/2020,297
07/06/2022,07/05/2020,295
07/06/2022,08/05/2020,291
07/06/2022,09/05/2020,184
07/06/2022,10/05/2020,168
07/06/2022,11/05/2020,255
07/06/2022,12/05/2020,190
07/06/2022,13/05/2020,202
07/06/2022,14/05/2020,208
07/06/2022,15/05/2020,212
07/06/2022,16/05/2020,139
07/06/2022,17/05/2020,127
07/06/2022,18/05/2020,168
07/06/2022,19/05/2020,156
07/06/2022,20/05/2020,150
07/06/2022,21/05/2020,124
07/06/2022,22/05/2020,134
07/06/2022,23/05/2020,97
07/06/2022,24/05/2020,96
07/06/2022,25/05/2020,155
07/06/2022,26/05/2020,121
07/06/2022,27/05/2020,117
07/06/2022,28/05/2020,83
07/06/2022,29/05/2020,113
07/06/2022,30/05/2020,89
07/06/2022,31/05/2020,59
07/06/2022,01/06/2020,129
07/06/2022,02/06/2020,68
07/06/2022,03/06/2020,100
07/06/2022,04/06/2020,87
07/06/2022,05/06/2020,99
07/06/2022,06/06/2020,54
07/06/2022,07/06/2020,45
07/06/2022,08/06/2020,119
07/06/2022,09/06/2020,80
07/06/2022,10/06/2020,81
07/06/2022,11/06/2020,65
07/06/2022,12/06/2020,84
07/06/2022,13/06/2020,68
07/06/2022,14/06/2020,55
07/06/2022,15/06/2020,84
07/06/2022,16/06/2020,62
07/06/2022,17/06/2020,87
07/06/2022,18/06/2020,80
07/06/2022,19/06/2020,96
07/06/2022,20/06/2020,37
07/06/2022,21/06/2020,50
07/06/2022,22/06/2020,99
07/06/2022,23/06/2020,69
07/06/2022,24/06/2020,92
07/06/2022,25/06/2020,74
07/06/2022,26/06/2020,92
07/06/2022,27/06/2020,43
07/06/2022,28/06/2020,31
07/06/2022,29/06/2020,97
07/06/2022,30/06/2020,72
07/06/2022,01/07/2020,62
07/06/2022,02/07/2020,75
07/06/2022,03/07/2020,85
07/06/2022,04/07/2020,38
07/06/2022,05/07/2020,50
07/06/2022,06/07/2020,81
07/06/2022,07/07/2020,67
07/06/2022,08/07/2020,73
07/06/2022,09/07/2020,65
07/06/2022,10/07/2020,75
07/06/2022,11/07/2020,52
07/06/2022,12/07/2020,45
07/06/2022,13/07/2020,79
07/06/2022,14/07/2020,70
07/06/2022,15/07/2020,68
07/06/2022,16/07/2020,61
07/06/2022,17/07/2020,94
07/06/2022,18/07/2020,52
07/06/2022,19/07/2020,38
07/06/2022,20/07/2020,87
07/06/2022,21/07/2020,85
07/06/2022,22/07/2020,75
07/06/2022,23/07/2020,68
07/06/2022,24/07/2020,71
07/06/2022,25/07/2020,64
07/06/2022,26/07/2020,45
07/06/2022,27/07/2020,71
07/06/2022,28/07/2020,69
07/06/2022,29/07/2020,70
07/06/2022,30/07/2020,65
07/06/2022,31/07/2020,84
07/06/2022,01/08/2020,68
07/06/2022,02/08/2020,55
07/06/2022,03/08/2020,100
07/06/2022,04/08/2020,64
07/06/2022,05/08/2020,88
07/06/2022,06/08/2020,67
07/06/2022,07/08/2020,78
07/06/2022,08/08/2020,58
07/06/2022,09/08/2020,63
07/06/2022,10/08/2020,101
07/06/2022,11/08/2020,60
07/06/2022,12/08/2020,101
07/06/2022,13/08/2020,85
07/06/2022,14/08/2020,83
07/06/2022,15/08/2020,64
07/06/2022,16/08/2020,68
07/06/2022,17/08/2020,103
07/06/2022,18/08/2020,117
07/06/2022,19/08/2020,138
07/06/2022,20/08/2020,89
07/06/2022,21/08/2020,98
07/06/2022,22/08/2020,121
07/06/2022,23/08/2020,93
07/06/2022,24/08/2020,132
07/06/2022,25/08/2020,151
07/06/2022,26/08/2020,151
07/06/2022,27/08/2020,149
07/06/2022,28/08/2020,146
07/06/2022,29/08/2020,114
07/06/2022,30/08/2020,116
07/06/2022,31/08/2020,141
07/06/2022,01/09/2020,158
07/06/2022,02/09/2020,187
07/06/2022,03/09/2020,185
07/06/2022,04/09/2020,176
07/06/2022,05/09/2020,149
07/06/2022,06/09/2020,127
07/06/2022,07/09/2020,214
07/06/2022,08/09/2020,175
07/06/2022,09/09/2020,191
07/06/2022,10/09/2020,214
07/06/2022,11/09/2020,204
07/06/2022,12/09/2020,184
07/06/2022,13/09/2020,174
07/06/2022,14/09/2020,231
07/06/2022,15/09/2020,247
07/06/2022,16/09/2020,235
07/06/2022,17/09/2020,246
07/06/2022,18/09/2020,242
07/06/2022,19/09/2020,188
07/06/2022,20/09/2020,168
07/06/2022,21/09/2020,263
07/06/2022,22/09/2020,260
07/06/2022,23/09/2020,259
07/06/2022,24/09/2020,253
07/06/2022,25/09/2020,281
07/06/2022,26/09/2020,219
07/06/2022,27/09/2020,194
07/06/2022,28/09/2020,282
07/06/2022,29/09/2020,285
07/06/2022,30/09/2020,262
07/06/2022,01/10/2020,344
07/06/2022,02/10/2020,356
07/06/2022,03/10/2020,360
07/06/2022,04/10/2020,326
07/06/2022,05/10/2020,443
07/06/2022,06/10/2020,493
07/06/2022,07/10/2020,481
07/06/2022,08/10/2020,528
07/06/2022,09/10/2020,567
07/06/2022,10/10/2020,579
07/06/2022,11/10/2020,594
07/06/2022,12/10/2020,759
07/06/2022,13/10/2020,817
07/06/2022,14/10/2020,844
07/06/2022,15/10/2020,952
07/06/2022,16/10/2020,972
07/06/2022,17/10/2020,1114
07/06/2022,18/10/2020,1037
07/06/2022,19/10/2020,1309
07/06/2022,20/10/2020,1410
07/06/2022,21/10/2020,1419
07/06/2022,22/10/2020,1530
07/06/2022,23/10/2020,1734
07/06/2022,24/10/2020,1582
07/06/2022,25/10/2020,1660
07/06/2022,26/10/2020,1997
07/06/2022,27/10/2020,1966
07/06/2022,28/10/2020,2018
07/06/2022,29/10/2020,2118
07/06/2022,30/10/2020,2297
07/06/2022,31/10/2020,2070
07/06/2022,01/11/2020,1931
07/06/2022,02/11/2020,2440
07/06/2022,03/11/2020,2487
07/06/2022,04/11/2020,2617
07/06/2022,05/11/2020,2626
07/06/2022,06/11/2020,2579
07/06/2022,07/11/2020,2436
07/06/2022,08/11/2020,2184
07/06/2022,09/11/2020,2507
07/06/2022,10/11/2020,2538
07/06/2022,11/11/2020,2639
07/06/2022,12/11/2020,2538
07/06/2022,13/11/2020,2559
07/06/2022,14/11/2020,2332
07/06/2022,15/11/2020,2024
07/06/2022,16/11/2020,2494
07/06/2022,17/11/2020,2474
07/06/2022,18/11/2020,2321
07/06/2022,19/11/2020,2316
07/06/2022,20/11/2020,2219
07/06/2022,21/11/2020,1827
07/06/2022,22/11/2020,1610
07/06/2022,23/11/2020,2022
07/06/2022,24/11/2020,1959
07/06/2022,25/11/2020,1858
07/06/2022,26/11/2020,1783
07/06/2022,27/11/2020,1786
07/06/2022,28/11/2020,1610
07/06/2022,29/11/2020,1379
07/06/2022,30/11/2020,1606
07/06/2022,01/12/2020,1619
07/06/2022,02/12/2020,1626
07/06/2022,03/12/2020,1584
07/06/2022,04/12/2020,1547
07/06/2022,05/12/2020,1437
07/06/2022,06/12/2020,1268
07/06/2022,07/12/2020,1421
07/06/2022,08/12/2020,1304
07/06/2022,09/12/2020,1436
07/06/2022,10/12/2020,1400
07/06/2022,11/12/2020,1443
07/06/2022,12/12/2020,1271
07/06/2022,13/12/2020,1046
07/06/2022,14/12/2020,1357
07/06/2022,15/12/2020,1276
07/06/2022,16/12/2020,1254
07/06/2022,17/12/2020,1293
07/06/2022,18/12/2020,1272
07/06/2022,19/12/2020,1209
07/06/2022,20/12/2020,1049
07/06/2022,21/12/2020,1256
07/06/2022,22/12/2020,1291
07/06/2022,23/12/2020,1241
07/06/2022,24/12/2020,1261
07/06/2022,25/12/2020,992
07/06/2022,26/12/2020,1150
07/06/2022,27/12/2020,1201
07/06/2022,28/12/2020,1362
07/06/2022,29/12/2020,1409
07/06/2022,30/12/2020,1345
07/06/2022,31/12/2020,1372
07/06/2022,01/01/2021,1153
07/06/2022,02/01/2021,1415
07/06/2022,03/01/2021,1214
07/06/2022,04/01/2021,1434
07/06/2022,05/01/2021,1462
07/06/2022,06/01/2021,1223
07/06/2022,07/01/2021,1408
07/06/2022,08/01/2021,1471
07/06/2022,09/01/2021,1281
07/06/2022,10/01/2021,1152
07/06/2022,11/01/2021,1344
07/06/2022,12/01/2021,1307
07/06/2022,13/01/2021,1283
07/06/2022,14/01/2021,1289
07/06/2022,15/01/2021,1252
07/06/2022,16/01/2021,1197
07/06/2022,17/01/2021,929
07/06/2022,18/01/2021,1166
07/06/2022,19/01/2021,1077
07/06/2022,20/01/2021,1078
07/06/2022,21/01/2021,1140
07/06/2022,22/01/2021,1066
07/06/2022,23/01/2021,1000
07/06/2022,24/01/2021,860
07/06/2022,25/01/2021,1171
07/06/2022,26/01/2021,977
07/06/2022,27/01/2021,925
07/06/2022,28/01/2021,983
07/06/2022,29/01/2021,1027
07/06/2022,30/01/2021,906
07/06/2022,31/01/2021,828
07/06/2022,01/02/2021,1062
07/06/2022,02/02/2021,983
07/06/2022,03/02/2021,983
07/06/2022,04/02/2021,979
07/06/2022,05/02/2021,976
07/06/2022,06/02/2021,898
07/06/2022,07/02/2021,846
07/06/2022,08/02/2021,1025
07/06/2022,09/02/2021,960
07/06/2022,10/02/2021,1008
07/06/2022,11/02/2021,982
07/06/2022,12/02/2021,940
07/06/2022,13/02/2021,850
07/06/2022,14/02/2021,738
07/06/2022,15/02/2021,977
07/06/2022,16/02/2021,949
07/06/2022,17/02/2021,1025
07/06/2022,18/02/2021,1048
07/06/2022,19/02/2021,1038
07/06/2022,20/02/2021,996
07/06/2022,21/02/2021,931
07/06/2022,22/02/2021,1290
07/06/2022,23/02/2021,1279
07/06/2022,24/02/2021,1206
07/06/2022,25/02/2021,1211
07/06/2022,26/02/2021,1350
07/06/2022,27/02/2021,1331
07/06/2022,28/02/2021,1165
07/06/2022,01/03/2021,1454
07/06/2022,02/03/2021,1639
07/06/2022,03/03/2021,1620
07/06/2022,04/03/2021,1581
07/06/2022,05/03/2021,1706
07/06/2022,06/03/2021,1579
07/06/2022,07/03/2021,1378
07/06/2022,08/03/2021,1844
07/06/2022,09/03/2021,1849
07/06/2022,10/03/2021,1858
07/06/2022,11/03/2021,1740
07/06/2022,12/03/2021,1871
07/06/2022,13/03/2021,1847
07/06/2022,14/03/2021,1619
07/06/2022,15/03/2021,2040
07/06/2022,16/03/2021,2062
07/06/2022,17/03/2021,1924
07/06/2022,18/03/2021,1816
07/06/2022,19/03/2021,1879
07/06/2022,20/03/2021,1817
07/06/2022,21/03/2021,1643
07/06/2022,22/03/2021,1923
07/06/2022,23/03/2021,1851
07/06/2022,24/03/2021,1800
07/06/2022,25/03/2021,1853
07/06/2022,26/03/2021,1900
07/06/2022,27/03/2021,1697
07/06/2022,28/03/2021,1402
07/06/2022,29/03/2021,1854
07/06/2022,30/03/2021,1758
07/06/2022,31/03/2021,1719
07/06/2022,01/04/2021,1723
07/06/2022,02/04/2021,1821
07/06/2022,03/04/2021,1607
07/06/2022,04/04/2021,1298
07/06/2022,05/04/2021,1374
07/06/2022,06/04/2021,1604
07/06/2022,07/04/2021,1470
07/06/2022,08/04/2021,1372
07/06/2022,09/04/2021,1393
07/06/2022,10/04/2021,1266
07/06/2022,11/04/2021,1113
07/06/2022,12/04/2021,1227
07/06/2022,13/04/2021,1308
07/06/2022,14/04/2021,1148
07/06/2022,15/04/2021,1127
07/06/2022,16/04/2021,1045
07/06/2022,17/04/2021,1005
07/06/2022,18/04/2021,1005
07/06/2022,19/04/2021,1101
07/06/2022,20/04/2021,1112
07/06/2022,21/04/2021,1086
07/06/2022,22/04/2021,988
07/06/2022,23/04/2021,1042
07/06/2022,24/04/2021,942
07/06/2022,25/04/2021,832
07/06/2022,26/04/2021,996
07/06/2022,27/04/2021,928
07/06/2022,28/04/2021,969
07/06/2022,29/04/2021,848
07/06/2022,30/04/2021,890
07/06/2022,01/05/2021,742
07/06/2022,02/05/2021,664
07/06/2022,03/05/2021,855
07/06/2022,04/05/2021,833
07/06/2022,05/05/2021,745
07/06/2022,06/05/2021,678
07/06/2022,07/05/2021,673
07/06/2022,08/05/2021,611
07/06/2022,09/05/2021,454
07/06/2022,10/05/2021,655
07/06/2022,11/05/2021,535
07/06/2022,12/05/2021,550
07/06/2022,13/05/2021,543
07/06/2022,14/05/2021,495
07/06/2022,15/05/2021,417
07/06/2022,16/05/2021,361
07/06/2022,17/05/2021,470
07/06/2022,18/05/2021,383
07/06/2022,19/05/2021,375
07/06/2022,20/05/2021,370
07/06/2022,21/05/2021,332
07/06/2022,22/05/2021,271
07/06/2022,23/05/2021,266
07/06/2022,24/05/2021,302
07/06/2022,25/05/2021,253
07/06/2022,26/05/2021,292
07/06/2022,27/05/2021,224
07/06/2022,28/05/2021,270
07/06/2022,29/05/2021,217
07/06/2022,30/05/2021,182
07/06/2022,31/05/2021,219
07/06/2022,01/06/2021,223
07/06/2022,02/06/2021,174
07/06/2022,03/06/2021,186
07/06/2022,04/06/2021,201
07/06/2022,05/06/2021,152
07/06/2022,06/06/2021,162
07/06/2022,07/06/2021,186
07/06/2022,08/06/2021,167
07/06/2022,09/06/2021,149
07/06/2022,10/06/2021,124
07/06/2022,11/06/2021,128
07/06/2022,12/06/2021,127
07/06/2022,13/06/2021,111
07/06/2022,14/06/2021,109
07/06/2022,15/06/2021,124
07/06/2022,16/06/2021,108
07/06/2022,17/06/2021,90
07/06/2022,18/06/2021,93
07/06/2022,19/06/2021,71
07/06/2022,20/06/2021,67
07/06/2022,21/06/2021,77
07/06/2022,22/06/2021,103
07/06/2022,23/06/2021,72
07/06/2022,24/06/2021,86
07/06/2022,25/06/2021,65
07/06/2022,26/06/2021,67
07/06/2022,27/06/2021,55
07/06/2022,28/06/2021,76
07/06/2022,29/06/2021,71
07/06/2022,30/06/2021,66
07/06/2022,01/07/2021,72
07/06/2022,02/07/2021,53
07/06/2022,03/07/2021,59
07/06/2022,04/07/2021,65
07/06/2022,05/07/2021,68
07/06/2022,06/07/2021,68
07/06/2022,07/07/2021,85
07/06/2022,08/07/2021,91
07/06/2022,09/07/2021,81
07/06/2022,10/07/2021,71
07/06/2022,11/07/2021,71
07/06/2022,12/07/2021,83
07/06/2022,13/07/2021,109
07/06/2022,14/07/2021,95
07/06/2022,15/07/2021,104
07/06/2022,16/07/2021,116
07/06/2022,17/07/2021,121
07/06/2022,18/07/2021,116
07/06/2022,19/07/2021,165
07/06/2022,20/07/2021,159
07/06/2022,21/07/2021,175
07/06/2022,22/07/2021,197
07/06/2022,23/07/2021,187
07/06/2022,24/07/2021,187
07/06/2022,25/07/2021,212
07/06/2022,26/07/2021,212
07/06/2022,27/07/2021,211
07/06/2022,28/07/2021,225
07/06/2022,29/07/2021,213
07/06/2022,30/07/2021,256
07/06/2022,31/07/2021,232
07/06/2022,01/08/2021,235
07/06/2022,02/08/2021,271
07/06/2022,03/08/2021,301
07/06/2022,04/08/2021,282
07/06/2022,05/08/2021,282
07/06/2022,06/08/2021,315
07/06/2022,07/08/2021,286
07/06/2022,08/08/2021,268
07/06/2022,09/08/2021,348
07/06/2022,10/08/2021,329
07/06/2022,11/08/2021,332
07/06/2022,12/08/2021,323
07/06/2022,13/08/2021,360
07/06/2022,14/08/2021,324
07/06/2022,15/08/2021,302
07/06/2022,16/08/2021,405
07/06/2022,17/08/2021,345
07/06/2022,18/08/2021,393
07/06/2022,19/08/2021,360
07/06/2022,20/08/2021,346
07/06/2022,21/08/2021,370
07/06/2022,22/08/2021,288
07/06/2022,23/08/2021,376
07/06/2022,24/08/2021,379
07/06/2022,25/08/2021,368
07/06/2022,26/08/2021,410
07/06/2022,27/08/2021,379
07/06/2022,28/08/2021,367
07/06/2022,29/08/2021,322
07/06/2022,30/08/2021,325
07/06/2022,31/08/2021,348
07/06/2022,01/09/2021,349
07/06/2022,02/09/2021,373
07/06/2022,03/09/2021,339
07/06/2022,04/09/2021,338
07/06/2022,05/09/2021,260
07/06/2022,06/09/2021,346
07/06/2022,07/09/2021,339
07/06/2022,08/09/2021,314
07/06/2022,09/09/2021,305
07/06/2022,10/09/2021,304
07/06/2022,11/09/2021,294
07/06/2022,12/09/2021,245
07/06/2022,13/09/2021,328
07/06/2022,14/09/2021,271
07/06/2022,15/09/2021,249
07/06/2022,16/09/2021,280
07/06/2022,17/09/2021,263
07/06/2022,18/09/2021,232
07/06/2022,19/09/2021,208
07/06/2022,20/09/2021,231
07/06/2022,21/09/2021,234
07/06/2022,22/09/2021,208
07/06/2022,23/09/2021,242
07/06/2022,24/09/2021,200
07/06/2022,25/09/2021,183
07/06/2022,26/09/2021,156
07/06/2022,27/09/2021,224
07/06/2022,28/09/2021,188
07/06/2022,29/09/2021,169
07/06/2022,30/09/2021,179
07/06/2022,01/10/2021,199
07/06/2022,02/10/2021,174
07/06/2022,03/10/2021,152
07/06/2022,04/10/2021,178
07/06/2022,05/10/2021,173
07/06/2022,06/10/2021,153
07/06/2022,07/10/2021,166
07/06/2022,08/10/2021,149
07/06/2022,09/10/2021,138
07/06/2022,10/10/2021,126
07/06/2022,11/10/2021,146
07/06/2022,12/10/2021,160
07/06/2022,13/10/2021,160
07/06/2022,14/10/2021,142
07/06/2022,15/10/2021,173
07/06/2022,16/10/2021,157
07/06/2022,17/10/2021,141
07/06/2022,18/10/2021,196
07/06/2022,19/10/2021,215
07/06/2022,20/10/2021,195
07/06/2022,21/10/2021,195
07/06/2022,22/10/2021,240
07/06/2022,23/10/2021,185
07/06/2022,24/10/2021,189
07/06/2022,25/10/2021,231
07/06/2022,26/10/2021,223
07/06/2022,27/10/2021,264
07/06/2022,28/10/2021,239
07/06/2022,29/10/2021,252
07/06/2022,30/10/2021,247
07/06/2022,31/10/2021,236
07/06/2022,01/11/2021,223
07/06/2022,02/11/2021,294
07/06/2022,03/11/2021,289
07/06/2022,04/11/2021,329
07/06/2022,05/11/2021,310
07/06/2022,06/11/2021,260
07/06/2022,07/11/2021,247
07/06/2022,08/11/2021,336
07/06/2022,09/11/2021,312
07/06/2022,10/11/2021,325
07/06/2022,11/11/2021,300
07/06/2022,12/11/2021,366
07/06/2022,13/11/2021,352
07/06/2022,14/11/2021,302
07/06/2022,15/11/2021,392
07/06/2022,16/11/2021,421
07/06/2022,17/11/2021,398
07/06/2022,18/11/2021,389
07/06/2022,19/11/2021,417
07/06/2022,20/11/2021,382
07/06/2022,21/11/2021,361
07/06/2022,22/11/2021,457
07/06/2022,23/11/2021,462
07/06/2022,24/11/2021,427
07/06/2022,25/11/2021,468
07/06/2022,26/11/2021,493
07/06/2022,27/11/2021,444
07/06/2022,28/11/2021,387
07/06/2022,29/11/2021,515
07/06/2022,30/11/2021,479
07/06/2022,01/12/2021,473
07/06/2022,02/12/2021,549
07/06/2022,03/12/2021,534
07/06/2022,04/12/2021,519
07/06/2022,05/12/2021,459
07/06/2022,06/12/2021,641
07/06/2022,07/12/2021,557
07/06/2022,08/12/2021,535
07/06/2022,09/12/2021,643
07/06/2022,10/12/2021,630
07/06/2022,11/12/2021,623
07/06/2022,12/12/2021,526
07/06/2022,13/12/2021,707
07/06/2022,14/12/2021,697
07/06/2022,15/12/2021,687
07/06/2022,16/12/2021,706
07/06/2022,17/12/2021,751
07/06/2022,18/12/2021,668
07/06/2022,19/12/2021,649
07/06/2022,20/12/2021,802
07/06/2022,21/12/2021,850
07/06/2022,22/12/2021,858
07/06/2022,23/12/2021,845
07/06/2022,24/12/2021,961
07/06/2022,25/12/2021,909
07/06/2022,26/12/2021,923
07/06/2022,27/12/2021,1218
07/06/2022,28/12/2021,1253
07/06/2022,29/12/2021,1354
07/06/2022,30/12/2021,1248
07/06/2022,31/12/2021,1347
07/06/2022,01/01/2022,1276
07/06/2022,02/01/2022,1165
07/06/2022,03/01/2022,1641
07/06/2022,04/01/2022,1801
07/06/2022,05/01/2022,1775
07/06/2022,06/01/2022,1577
07/06/2022,07/01/2022,1706
07/06/2022,08/01/2022,1638
07/06/2022,09/01/2022,1371
07/06/2022,10/01/2022,1723
07/06/2022,11/01/2022,1673
07/06/2022,12/01/2022,1690
07/06/2022,13/01/2022,1628
07/06/2022,14/01/2022,1655
07/06/2022,15/01/2022,1564
07/06/2022,16/01/2022,1259
07/06/2022,17/01/2022,1788
07/06/2022,18/01/2022,1827
07/06/2022,19/01/2022,1674
07/06/2022,20/01/2022,1633
07/06/2022,21/01/2022,1541
07/06/2022,22/01/2022,1438
07/06/2022,23/01/2022,1193
07/06/2022,24/01/2022,1612
07/06/2022,25/01/2022,1548
07/06/2022,26/01/2022,1528
07/06/2022,27/01/2022,1460
07/06/2022,28/01/2022,1400
07/06/2022,29/01/2022,1281
07/06/2022,30/01/2022,1085
07/06/2022,31/01/2022,1444
07/06/2022,01/02/2022,1357
07/06/2022,02/02/2022,1401
07/06/2022,03/02/2022,1266
07/06/2022,04/02/2022,1219
07/06/2022,05/02/2022,1030
07/06/2022,06/02/2022,919
07/06/2022,07/02/2022,1176
07/06/2022,08/02/2022,1120
07/06/2022,09/02/2022,1113
07/06/2022,10/02/2022,1018
07/06/2022,11/02/2022,935
07/06/2022,12/02/2022,883
07/06/2022,13/02/2022,710
07/06/2022,14/02/2022,977
07/06/2022,15/02/2022,874
07/06/2022,16/02/2022,794
07/06/2022,17/02/2022,794
07/06/2022,18/02/2022,783
07/06/2022,19/02/2022,705
07/06/2022,20/02/2022,589
07/06/2022,21/02/2022,811
07/06/2022,22/02/2022,705
07/06/2022,23/02/2022,716
07/06/2022,24/02/2022,614
07/06/2022,25/02/2022,608
07/06/2022,26/02/2022,514
07/06/2022,27/02/2022,429
07/06/2022,28/02/2022,627
07/06/2022,01/03/2022,643
07/06/2022,02/03/2022,604
07/06/2022,03/03/2022,639
07/06/2022,04/03/2022,584
07/06/2022,05/03/2022,502
07/06/2022,06/03/2022,473
07/06/2022,07/03/2022,599
07/06/2022,08/03/2022,610
07/06/2022,09/03/2022,603
07/06/2022,10/03/2022,583
07/06/2022,11/03/2022,645
07/06/2022,12/03/2022,571
07/06/2022,13/03/2022,566
07/06/2022,14/03/2022,682
07/06/2022,15/03/2022,772
07/06/2022,16/03/2022,760
07/06/2022,17/03/2022,766
07/06/2022,18/03/2022,714
07/06/2022,19/03/2022,669
07/06/2022,20/03/2022,591
07/06/2022,21/03/2022,825
07/06/2022,22/03/2022,781
07/06/2022,23/03/2022,812
07/06/2022,24/03/2022,732
07/06/2022,25/03/2022,766
07/06/2022,26/03/2022,741
07/06/2022,27/03/2022,638
07/06/2022,28/03/2022,858
07/06/2022,29/03/2022,889
07/06/2022,30/03/2022,818
07/06/2022,31/03/2022,878
07/06/2022,01/04/2022,764
07/06/2022,02/04/2022,663
07/06/2022,03/04/2022,546
07/06/2022,04/04/2022,771
07/06/2022,05/04/2022,773
07/06/2022,06/04/2022,797
07/06/2022,07/04/2022,810
07/06/2022,08/04/2022,775
07/06/2022,09/04/2022,705
07/06/2022,10/04/2022,543
07/06/2022,11/04/2022,742
07/06/2022,12/04/2022,781
07/06/2022,13/04/2022,766
07/06/2022,14/04/2022,766
07/06/2022,15/04/2022,711
07/06/2022,16/04/2022,684
07/06/2022,17/04/2022,526
07/06/2022,18/04/2022,594
07/06/2022,19/04/2022,816
07/06/2022,20/04/2022,828
07/06/2022,21/04/2022,718
07/06/2022,22/04/2022,714
07/06/2022,23/04/2022,612
07/06/2022,24/04/2022,550
07/06/2022,25/04/2022,524
07/06/2022,26/04/2022,754
07/06/2022,27/04/2022,738
07/06/2022,28/04/2022,695
07/06/2022,29/04/2022,671
07/06/2022,30/04/2022,527
07/06/2022,01/05/2022,479
07/06/2022,02/05/2022,652
07/06/2022,03/05/2022,619
07/06/2022,04/05/2022,596
07/06/2022,05/05/2022,570
07/06/2022,06/05/2022,566
07/06/2022,07/05/2022,443
07/06/2022,08/05/2022,394
07/06/2022,09/05/2022,529
07/06/2022,10/05/2022,565
07/06/2022,11/05/2022,549
07/06/2022,12/05/2022,535
07/06/2022,13/05/2022,460
07/06/2022,14/05/2022,440
07/06/2022,15/05/2022,353
07/06/2022,16/05/2022,483
07/06/2022,17/05/2022,475
07/06/2022,18/05/2022,462
07/06/2022,19/05/2022,382
07/06/2022,20/05/2022,374
07/06/2022,21/05/2022,317
07/06/2022,22/05/2022,290
07/06/2022,23/05/2022,389
07/06/2022,24/05/2022,351
07/06/2022,25/05/2022,348
07/06/2022,26/05/2022,324
07/06/2022,27/05/2022,290
07/06/2022,28/05/2022,259
07/06/2022,29/05/2022,234
07/06/2022,30/05/2022,300
07/06/2022,31/05/2022,304
07/06/2022,01/06/2022,267
07/06/2022,02/06/2022,206
07/06/2022,03/06/2022,253
07/06/2022,04/06/2022,219
07/06/2022,05/06/2022,172
07/06/2022,06/06/2022,137
07/06/2022,07/06/2022,12
07/06/2022,,17058440
